"GEO_NR","GEO_NAME","CLASS_HAB","GEOM_PERIOD","VARIABLE","SOURCE","VALUE_PERIOD","UNIT_VALUE","VALUE","STATUS"
"4201","Lenzburg","2","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","44.1","A"
"4201","Lenzburg","2","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","18.3","A"
"4201","Lenzburg","2","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","5.3","A"
"4201","Lenzburg","2","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","12.1","A"
"4201","Lenzburg","2","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","34.2","A"
"4201","Lenzburg","2","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","35.2","A"
"4201","Lenzburg","2","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","21.3","A"
"4201","Lenzburg","2","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","9.2","A"
"4254","Möhlin","2","2022-05-01","wh_en_t","GWS","2021","Num","5081.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_wp","GWS","2021","Num","860.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_gaz","GWS","2021","Num","116.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_hoe","GWS","2021","Num","2976.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_hz","GWS","2021","Num","676.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_ez","GWS","2021","Num","150.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_st","GWS","2021","Num","0.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_fw","GWS","2021","Num","298.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_and","GWS","2021","Num","5.0","A"
"4254","Möhlin","2","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"4254","Möhlin","2","2022-05-01","lw_t","LWZ","2022-06-01","Num","47.0","A"
"4254","Möhlin","2","2022-05-01","lw_1z","LWZ","2022-06-01","Num","3.0","A"
"4254","Möhlin","2","2022-05-01","lw_2z","LWZ","2022-06-01","Num","5.0","A"
"4254","Möhlin","2","2022-05-01","lw_3z","LWZ","2022-06-01","Num","18.0","A"
"4254","Möhlin","2","2022-05-01","lw_4z","LWZ","2022-06-01","Num","16.0","A"
"4254","Möhlin","2","2022-05-01","lw_5z","LWZ","2022-06-01","Num","3.0","A"
"4254","Möhlin","2","2022-05-01","lw6pz","LWZ","2022-06-01","Num","2.0","A"
"4254","Möhlin","2","2022-05-01","lw_loc","LWZ","2022-06-01","Num","38.0","A"
"4254","Möhlin","2","2022-05-01","lw_ven","LWZ","2022-06-01","Num","9.0","A"
"4254","Möhlin","2","2022-05-01","lwz_p","LWZ","2022-06-01","Per","0.93","A"
"4254","Möhlin","2","2022-05-01","sur_moy_t","GWS","2021","Num","49.0","A"
"4254","Möhlin","2","2022-05-01","sur_1z","GWS","2021","Num","34.0","A"
"4254","Möhlin","2","2022-05-01","sur_2z","GWS","2021","Num","52.0","A"
"4254","Möhlin","2","2022-05-01","sur_3z","GWS","2021","Num","47.0","A"
"4254","Möhlin","2","2022-05-01","sur_4z","GWS","2021","Num","44.0","A"
"4254","Möhlin","2","2022-05-01","sur_5z","GWS","2021","Num","50.0","A"
"4254","Möhlin","2","2022-05-01","sur_6pz","GWS","2021","Num","61.0","A"
"4254","Möhlin","2","2022-05-01","den_occ_log","GWS","2021","Num","2.3","A"
"4254","Möhlin","2","2022-05-01","den_occ_z","GWS","2021","Num","0.58","A"
"4254","Möhlin","2","2022-05-01","p_nolog","GWS","2021","Per","","N"
"4254","Möhlin","2","2022-05-01","bat_tot","GWS","2021","Num","2485.0","A"
"4254","Möhlin","2","2022-05-01","bat_mai_ind","GWS","2021","Num","1741.0","A"
"4254","Möhlin","2","2022-05-01","bat_mai_lop","GWS","2021","Num","522.0","A"
"4254","Möhlin","2","2022-05-01","bat_hab_ann","GWS","2021","Num","163.0","A"
"4254","Möhlin","2","2022-05-01","bat_hab_par","GWS","2021","Num","59.0","A"
"4254","Möhlin","2","2022-05-01","log_t","GWS","2021","Num","5081.0","A"
"4254","Möhlin","2","2022-05-01","log_1z","GWS","2021","Num","66.0","A"
"4254","Möhlin","2","2022-05-01","log_2z","GWS","2021","Num","442.0","A"
"4254","Möhlin","2","2022-05-01","log_3z","GWS","2021","Num","1259.0","A"
"4254","Möhlin","2","2022-05-01","log_4z","GWS","2021","Num","1746.0","A"
"4254","Möhlin","2","2022-05-01","log_5z","GWS","2021","Num","1090.0","A"
"4254","Möhlin","2","2022-05-01","log6p","GWS","2021","Num","478.0","A"
"4254","Möhlin","2","2022-05-01","log_con_t","GWS","2021","Num","5081.0","A"
"4254","Möhlin","2","2022-05-01","log_con_1946m","GWS","2021","Num","755.0","A"
"4254","Möhlin","2","2022-05-01","log_con_46_80","GWS","2021","Num","1414.0","A"
"4254","Möhlin","2","2022-05-01","log_con_81_00","GWS","2021","Num","1472.0","A"
"4254","Möhlin","2","2022-05-01","log_con_01_21","GWS","2021","Num","1440.0","A"
"4254","Möhlin","2","2022-05-01","bat_hab_t","GWS","2021","Num","2485.0","A"
"4254","Möhlin","2","2022-05-01","bat_con_1946m","GWS","2021","Num","400.0","A"
"4254","Möhlin","2","2022-05-01","bat_con_46_80","GWS","2021","Num","790.0","A"
"4254","Möhlin","2","2022-05-01","bat_con_81_00","GWS","2021","Num","612.0","A"
"4254","Möhlin","2","2022-05-01","bat_con_01_21","GWS","2021","Num","683.0","A"
"4254","Möhlin","2","2022-05-01","bat_t","GWS","2021","Num","2485.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_1","GWS","2021","Num","180.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_2","GWS","2021","Num","1461.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_3","GWS","2021","Num","654.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_4","GWS","2021","Num","142.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_5","GWS","2021","Num","38.0","A"
"4254","Möhlin","2","2022-05-01","bat_stor_6p","GWS","2021","Num","10.0","A"
"4254","Möhlin","2","2022-05-01","aug_new","BAU, GWS","2020","Num","10.0","A"
"4254","Möhlin","2","2022-05-01","aug_tra","BAU, GWS","2020","Num","2.0","A"
"4254","Möhlin","2","2022-05-01","dim_dem","BAU, GWS","2020","Num","1.0","A"
"4254","Möhlin","2","2022-05-01","dim_tran","BAU, GWS","2020","Num","0.0","A"
"4254","Möhlin","2","2022-05-01","aug_cons","BAU, GWS","2020","Num","11.0","A"
"4254","Möhlin","2","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","5008.0","A"
"4254","Möhlin","2","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","9.1","A"
"4254","Möhlin","2","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","45.4","A"
"4254","Möhlin","2","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","24.4","A"
"4254","Möhlin","2","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","23.6","A"
"4254","Möhlin","2","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","6.6","A"
"4254","Möhlin","2","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","9.7","A"
"4254","Möhlin","2","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","42.4","A"
"4254","Möhlin","2","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","25.8","A"
"4254","Möhlin","2","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","21.1","A"
"4254","Möhlin","2","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","10.8","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_t","GWS","2021","Num","7170.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_wp","GWS","2021","Num","120.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_gaz","GWS","2021","Num","2465.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_hoe","GWS","2021","Num","1712.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_hz","GWS","2021","Num","89.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_ez","GWS","2021","Num","179.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_st","GWS","2021","Num","23.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_fw","GWS","2021","Num","2433.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_and","GWS","2021","Num","149.0","A"
"4258","Rheinfelden","2","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_t","LWZ","2022-06-01","Num","168.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_1z","LWZ","2022-06-01","Num","9.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_2z","LWZ","2022-06-01","Num","30.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_3z","LWZ","2022-06-01","Num","64.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_4z","LWZ","2022-06-01","Num","44.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_5z","LWZ","2022-06-01","Num","5.0","A"
"4258","Rheinfelden","2","2022-05-01","lw6pz","LWZ","2022-06-01","Num","16.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_loc","LWZ","2022-06-01","Num","141.0","A"
"4258","Rheinfelden","2","2022-05-01","lw_ven","LWZ","2022-06-01","Num","27.0","A"
"4258","Rheinfelden","2","2022-05-01","lwz_p","LWZ","2022-06-01","Per","2.34","A"
"4258","Rheinfelden","2","2022-05-01","sur_moy_t","GWS","2021","Num","48.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_1z","GWS","2021","Num","32.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_2z","GWS","2021","Num","48.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_3z","GWS","2021","Num","46.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_4z","GWS","2021","Num","43.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_5z","GWS","2021","Num","51.0","A"
"4258","Rheinfelden","2","2022-05-01","sur_6pz","GWS","2021","Num","61.0","A"
"4258","Rheinfelden","2","2022-05-01","den_occ_log","GWS","2021","Num","2.1","A"
"4258","Rheinfelden","2","2022-05-01","den_occ_z","GWS","2021","Num","0.57","A"
"4258","Rheinfelden","2","2022-05-01","p_nolog","GWS","2021","Per","","N"
"4258","Rheinfelden","2","2022-05-01","bat_tot","GWS","2021","Num","1923.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_mai_ind","GWS","2021","Num","1054.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_mai_lop","GWS","2021","Num","548.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_hab_ann","GWS","2021","Num","253.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_hab_par","GWS","2021","Num","68.0","A"
"4258","Rheinfelden","2","2022-05-01","log_t","GWS","2021","Num","7170.0","A"
"4258","Rheinfelden","2","2022-05-01","log_1z","GWS","2021","Num","177.0","A"
"4258","Rheinfelden","2","2022-05-01","log_2z","GWS","2021","Num","1098.0","A"
"4258","Rheinfelden","2","2022-05-01","log_3z","GWS","2021","Num","2370.0","A"
"4258","Rheinfelden","2","2022-05-01","log_4z","GWS","2021","Num","2077.0","A"
"4258","Rheinfelden","2","2022-05-01","log_5z","GWS","2021","Num","915.0","A"
"4258","Rheinfelden","2","2022-05-01","log6p","GWS","2021","Num","533.0","A"
"4258","Rheinfelden","2","2022-05-01","log_con_t","GWS","2021","Num","7170.0","A"
"4258","Rheinfelden","2","2022-05-01","log_con_1946m","GWS","2021","Num","1124.0","A"
"4258","Rheinfelden","2","2022-05-01","log_con_46_80","GWS","2021","Num","2905.0","A"
"4258","Rheinfelden","2","2022-05-01","log_con_81_00","GWS","2021","Num","1150.0","A"
"4258","Rheinfelden","2","2022-05-01","log_con_01_21","GWS","2021","Num","1991.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_hab_t","GWS","2021","Num","1923.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_con_1946m","GWS","2021","Num","516.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_con_46_80","GWS","2021","Num","717.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_con_81_00","GWS","2021","Num","386.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_con_01_21","GWS","2021","Num","304.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_t","GWS","2021","Num","1923.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_1","GWS","2021","Num","150.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_2","GWS","2021","Num","691.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_3","GWS","2021","Num","489.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_4","GWS","2021","Num","350.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_5","GWS","2021","Num","200.0","A"
"4258","Rheinfelden","2","2022-05-01","bat_stor_6p","GWS","2021","Num","43.0","A"
"4258","Rheinfelden","2","2022-05-01","aug_new","BAU, GWS","2020","Num","165.0","A"
"4258","Rheinfelden","2","2022-05-01","aug_tra","BAU, GWS","2020","Num","3.0","A"
"4258","Rheinfelden","2","2022-05-01","dim_dem","BAU, GWS","2020","Num","0.0","A"
"4258","Rheinfelden","2","2022-05-01","dim_tran","BAU, GWS","2020","Num","0.0","A"
"4258","Rheinfelden","2","2022-05-01","aug_cons","BAU, GWS","2020","Num","168.0","A"
"4258","Rheinfelden","2","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","7024.0","A"
"4258","Rheinfelden","2","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","12.0","A"
"4258","Rheinfelden","2","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","41.6","A"
"4258","Rheinfelden","2","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","25.6","A"
"4258","Rheinfelden","2","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","24.0","A"
"4258","Rheinfelden","2","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","8.8","A"
"4258","Rheinfelden","2","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","12.5","A"
"4258","Rheinfelden","2","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","39.9","A"
"4258","Rheinfelden","2","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","17.6","A"
"4258","Rheinfelden","2","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","29.9","A"
"4258","Rheinfelden","2","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","12.6","A"
"4280","Oftringen","2","2022-05-01","wh_en_t","GWS","2021","Num","6942.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_wp","GWS","2021","Num","947.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_gaz","GWS","2021","Num","1921.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_hoe","GWS","2021","Num","2929.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_hz","GWS","2021","Num","470.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_ez","GWS","2021","Num","105.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_st","GWS","2021","Num","2.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_fw","GWS","2021","Num","294.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_and","GWS","2021","Num","274.0","A"
"4280","Oftringen","2","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"4280","Oftringen","2","2022-05-01","lw_t","LWZ","2022-06-01","Num","221.0","A"
"4280","Oftringen","2","2022-05-01","lw_1z","LWZ","2022-06-01","Num","12.0","A"
"4280","Oftringen","2","2022-05-01","lw_2z","LWZ","2022-06-01","Num","35.0","A"
"4280","Oftringen","2","2022-05-01","lw_3z","LWZ","2022-06-01","Num","95.0","A"
"4280","Oftringen","2","2022-05-01","lw_4z","LWZ","2022-06-01","Num","66.0","A"
"4280","Oftringen","2","2022-05-01","lw_5z","LWZ","2022-06-01","Num","9.0","A"
"4280","Oftringen","2","2022-05-01","lw6pz","LWZ","2022-06-01","Num","4.0","A"
"4280","Oftringen","2","2022-05-01","lw_loc","LWZ","2022-06-01","Num","221.0","A"
"4280","Oftringen","2","2022-05-01","lw_ven","LWZ","2022-06-01","Num","0.0","A"
"4280","Oftringen","2","2022-05-01","lwz_p","LWZ","2022-06-01","Per","3.18","A"
"4280","Oftringen","2","2022-05-01","sur_moy_t","GWS","2021","Num","44.0","A"
"4280","Oftringen","2","2022-05-01","sur_1z","GWS","2021","Num","33.0","A"
"4280","Oftringen","2","2022-05-01","sur_2z","GWS","2021","Num","47.0","A"
"4280","Oftringen","2","2022-05-01","sur_3z","GWS","2021","Num","44.0","A"
"4280","Oftringen","2","2022-05-01","sur_4z","GWS","2021","Num","40.0","A"
"4280","Oftringen","2","2022-05-01","sur_5z","GWS","2021","Num","47.0","A"
"4280","Oftringen","2","2022-05-01","sur_6pz","GWS","2021","Num","58.0","A"
"4280","Oftringen","2","2022-05-01","den_occ_log","GWS","2021","Num","2.3","A"
"4280","Oftringen","2","2022-05-01","den_occ_z","GWS","2021","Num","0.62","A"
"4280","Oftringen","2","2022-05-01","p_nolog","GWS","2021","Per","0.1","A"
"4280","Oftringen","2","2022-05-01","bat_tot","GWS","2021","Num","2446.0","A"
"4280","Oftringen","2","2022-05-01","bat_mai_ind","GWS","2021","Num","1510.0","A"
"4280","Oftringen","2","2022-05-01","bat_mai_lop","GWS","2021","Num","677.0","A"
"4280","Oftringen","2","2022-05-01","bat_hab_ann","GWS","2021","Num","203.0","A"
"4280","Oftringen","2","2022-05-01","bat_hab_par","GWS","2021","Num","56.0","A"
"4280","Oftringen","2","2022-05-01","log_t","GWS","2021","Num","6942.0","A"
"4280","Oftringen","2","2022-05-01","log_1z","GWS","2021","Num","206.0","A"
"4280","Oftringen","2","2022-05-01","log_2z","GWS","2021","Num","843.0","A"
"4280","Oftringen","2","2022-05-01","log_3z","GWS","2021","Num","1956.0","A"
"4280","Oftringen","2","2022-05-01","log_4z","GWS","2021","Num","2347.0","A"
"4280","Oftringen","2","2022-05-01","log_5z","GWS","2021","Num","1091.0","A"
"4280","Oftringen","2","2022-05-01","log6p","GWS","2021","Num","499.0","A"
"4280","Oftringen","2","2022-05-01","log_con_t","GWS","2021","Num","6942.0","A"
"4280","Oftringen","2","2022-05-01","log_con_1946m","GWS","2021","Num","953.0","A"
"4280","Oftringen","2","2022-05-01","log_con_46_80","GWS","2021","Num","2276.0","A"
"4280","Oftringen","2","2022-05-01","log_con_81_00","GWS","2021","Num","1526.0","A"
"4280","Oftringen","2","2022-05-01","log_con_01_21","GWS","2021","Num","2187.0","A"
"4280","Oftringen","2","2022-05-01","bat_hab_t","GWS","2021","Num","2446.0","A"
"4280","Oftringen","2","2022-05-01","bat_con_1946m","GWS","2021","Num","581.0","A"
"4280","Oftringen","2","2022-05-01","bat_con_46_80","GWS","2021","Num","796.0","A"
"4280","Oftringen","2","2022-05-01","bat_con_81_00","GWS","2021","Num","556.0","A"
"4280","Oftringen","2","2022-05-01","bat_con_01_21","GWS","2021","Num","513.0","A"
"4280","Oftringen","2","2022-05-01","bat_t","GWS","2021","Num","2446.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_1","GWS","2021","Num","146.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_2","GWS","2021","Num","1203.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_3","GWS","2021","Num","721.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_4","GWS","2021","Num","232.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_5","GWS","2021","Num","126.0","A"
"4280","Oftringen","2","2022-05-01","bat_stor_6p","GWS","2021","Num","18.0","A"
"4280","Oftringen","2","2022-05-01","aug_new","BAU, GWS","2020","Num","108.0","A"
"4280","Oftringen","2","2022-05-01","aug_tra","BAU, GWS","2020","Num","4.0","A"
"4280","Oftringen","2","2022-05-01","dim_dem","BAU, GWS","2020","Num","2.0","A"
"4280","Oftringen","2","2022-05-01","dim_tran","BAU, GWS","2020","Num","0.0","A"
"4280","Oftringen","2","2022-05-01","aug_cons","BAU, GWS","2020","Num","110.0","A"
"4280","Oftringen","2","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","6886.0","A"
"4280","Oftringen","2","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","10.2","A"
"4280","Oftringen","2","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","36.9","A"
"4280","Oftringen","2","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","31.0","A"
"4280","Oftringen","2","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","22.8","A"
"4280","Oftringen","2","2022-05-01","umz_weg_aus_p","GWS, STATPOP","2021","Per","9.3","A"
"4280","Oftringen","2","2022-05-01","umz_zu_t_p","GWS, STATPOP","2021","Per","11.3","A"
"4280","Oftringen","2","2022-05-01","umz_zu_com_p","GWS, STATPOP","2021","Per","33.0","A"
"4280","Oftringen","2","2022-05-01","umz_zu_kan_p","GWS, STATPOP","2021","Per","30.0","A"
"4280","Oftringen","2","2022-05-01","umz_zu_akan_p","GWS, STATPOP","2021","Per","22.3","A"
"4280","Oftringen","2","2022-05-01","umz_zu_aus_p","GWS, STATPOP","2021","Per","14.7","A"
"4289","Zofingen","2","2022-05-01","wh_en_t","GWS","2021","Num","6596.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_wp","GWS","2021","Num","568.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_gaz","GWS","2021","Num","2541.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_hoe","GWS","2021","Num","2530.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_hz","GWS","2021","Num","306.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_ez","GWS","2021","Num","252.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_st","GWS","2021","Num","3.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_fw","GWS","2021","Num","232.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_and","GWS","2021","Num","164.0","A"
"4289","Zofingen","2","2022-05-01","wh_en_kei","GWS","2021","Num","0.0","A"
"4289","Zofingen","2","2022-05-01","lw_t","LWZ","2022-06-01","Num","79.0","A"
"4289","Zofingen","2","2022-05-01","lw_1z","LWZ","2022-06-01","Num","4.0","A"
"4289","Zofingen","2","2022-05-01","lw_2z","LWZ","2022-06-01","Num","3.0","A"
"4289","Zofingen","2","2022-05-01","lw_3z","LWZ","2022-06-01","Num","25.0","A"
"4289","Zofingen","2","2022-05-01","lw_4z","LWZ","2022-06-01","Num","35.0","A"
"4289","Zofingen","2","2022-05-01","lw_5z","LWZ","2022-06-01","Num","12.0","A"
"4289","Zofingen","2","2022-05-01","lw6pz","LWZ","2022-06-01","Num","0.0","A"
"4289","Zofingen","2","2022-05-01","lw_loc","LWZ","2022-06-01","Num","62.0","A"
"4289","Zofingen","2","2022-05-01","lw_ven","LWZ","2022-06-01","Num","17.0","A"
"4289","Zofingen","2","2022-05-01","lwz_p","LWZ","2022-06-01","Per","1.2","A"
"4289","Zofingen","2","2022-05-01","sur_moy_t","GWS","2021","Num","50.0","A"
"4289","Zofingen","2","2022-05-01","sur_1z","GWS","2021","Num","47.0","A"
"4289","Zofingen","2","2022-05-01","sur_2z","GWS","2021","Num","54.0","A"
"4289","Zofingen","2","2022-05-01","sur_3z","GWS","2021","Num","51.0","A"
"4289","Zofingen","2","2022-05-01","sur_4z","GWS","2021","Num","45.0","A"
"4289","Zofingen","2","2022-05-01","sur_5z","GWS","2021","Num","49.0","A"
"4289","Zofingen","2","2022-05-01","sur_6pz","GWS","2021","Num","60.0","A"
"4289","Zofingen","2","2022-05-01","den_occ_log","GWS","2021","Num","2.1","A"
"4289","Zofingen","2","2022-05-01","den_occ_z","GWS","2021","Num","0.55","A"
"4289","Zofingen","2","2022-05-01","p_nolog","GWS","2021","Per","","N"
"4289","Zofingen","2","2022-05-01","bat_tot","GWS","2021","Num","2436.0","A"
"4289","Zofingen","2","2022-05-01","bat_mai_ind","GWS","2021","Num","1334.0","A"
"4289","Zofingen","2","2022-05-01","bat_mai_lop","GWS","2021","Num","627.0","A"
"4289","Zofingen","2","2022-05-01","bat_hab_ann","GWS","2021","Num","307.0","A"
"4289","Zofingen","2","2022-05-01","bat_hab_par","GWS","2021","Num","168.0","A"
"4289","Zofingen","2","2022-05-01","log_t","GWS","2021","Num","6596.0","A"
"4289","Zofingen","2","2022-05-01","log_1z","GWS","2021","Num","310.0","A"
"4289","Zofingen","2","2022-05-01","log_2z","GWS","2021","Num","876.0","A"
"4289","Zofingen","2","2022-05-01","log_3z","GWS","2021","Num","1845.0","A"
"4289","Zofingen","2","2022-05-01","log_4z","GWS","2021","Num","1954.0","A"
"4289","Zofingen","2","2022-05-01","log_5z","GWS","2021","Num","992.0","A"
"4289","Zofingen","2","2022-05-01","log6p","GWS","2021","Num","619.0","A"
"4289","Zofingen","2","2022-05-01","log_con_t","GWS","2021","Num","6596.0","A"
"4289","Zofingen","2","2022-05-01","log_con_1946m","GWS","2021","Num","1906.0","A"
"4289","Zofingen","2","2022-05-01","log_con_46_80","GWS","2021","Num","2143.0","A"
"4289","Zofingen","2","2022-05-01","log_con_81_00","GWS","2021","Num","925.0","A"
"4289","Zofingen","2","2022-05-01","log_con_01_21","GWS","2021","Num","1622.0","A"
"4289","Zofingen","2","2022-05-01","bat_hab_t","GWS","2021","Num","2436.0","A"
"4289","Zofingen","2","2022-05-01","bat_con_1946m","GWS","2021","Num","978.0","A"
"4289","Zofingen","2","2022-05-01","bat_con_46_80","GWS","2021","Num","765.0","A"
"4289","Zofingen","2","2022-05-01","bat_con_81_00","GWS","2021","Num","366.0","A"
"4289","Zofingen","2","2022-05-01","bat_con_01_21","GWS","2021","Num","327.0","A"
"4289","Zofingen","2","2022-05-01","bat_t","GWS","2021","Num","2436.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_1","GWS","2021","Num","115.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_2","GWS","2021","Num","1045.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_3","GWS","2021","Num","760.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_4","GWS","2021","Num","339.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_5","GWS","2021","Num","136.0","A"
"4289","Zofingen","2","2022-05-01","bat_stor_6p","GWS","2021","Num","41.0","A"
"4289","Zofingen","2","2022-05-01","aug_new","BAU, GWS","2020","Num","83.0","A"
"4289","Zofingen","2","2022-05-01","aug_tra","BAU, GWS","2020","Num","36.0","A"
"4289","Zofingen","2","2022-05-01","dim_dem","BAU, GWS","2020","Num","2.0","A"
"4289","Zofingen","2","2022-05-01","dim_tran","BAU, GWS","2020","Num","0.0","A"
"4289","Zofingen","2","2022-05-01","aug_cons","BAU, GWS","2020","Num","117.0","A"
"4289","Zofingen","2","2022-05-01","log_2020","BAU, GWS","2020-12-31","Num","6547.0","A"
"4289","Zofingen","2","2022-05-01","umz_weg_p","GWS, STATPOP","2021","Per","10.0","A"
"4289","Zofingen","2","2022-05-01","umz_weg_com_p","GWS, STATPOP","2021","Per","40.8","A"
"4289","Zofingen","2","2022-05-01","umz_weg_kan_p","GWS, STATPOP","2021","Per","31.2","A"
"4289","Zofingen","2","2022-05-01","umz_weg_akan_p","GWS, STATPOP","2021","Per","22.7","A"
