STRUCTURE,STRUCTURE_ID,ACTION,FREQ,GBAUPS,GKATS,GWAERZH,GWAERZW,KANTONSNUMMER,TIME_PERIOD,OBS_VALUE,DIFF_REGION_STATE,DIFF_LAST_UPDATE,DIFF_EMBARGO_DATE,DIFF_DB_STATE,OBS_STATUS,DIFF_REGION_REF
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,GE,2023,1976,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,GE,2024,2059,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,VS,2021,11563,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,VS,2022,12507,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,VS,2023,12380,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,VS,2024,12278,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,BS,2021,646,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,BS,2022,964,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,BS,2023,1359,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,BS,2024,1771,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,GE,2021,3708,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,GE,2022,4565,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,GE,2023,5384,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,GE,2024,7341,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,AG,2021,11406,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,AG,2022,11342,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,AG,2023,11297,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,AG,2024,11279,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,OW,2021,58,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,OW,2022,59,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,OW,2023,70,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,OW,2024,94,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SG,2021,43135,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SG,2022,41270,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SG,2023,40248,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SG,2024,38398,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,LU,2021,87,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,LU,2022,86,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,LU,2023,88,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,LU,2024,112,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,OW,2021,2241,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,OW,2022,2391,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,OW,2023,2449,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,OW,2024,2348,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,NW,2021,745,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,NW,2022,731,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,NW,2023,700,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,NW,2024,682,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,NW,2021,15,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,NW,2022,53,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,NW,2023,62,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,NW,2024,71,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,AG,2021,695,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,AG,2022,529,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,AG,2023,422,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,AG,2024,385,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZH,2021,14478,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZH,2022,14546,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZH,2023,14377,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZH,2024,14273,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,SH,2021,19349,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,SH,2022,19469,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,SH,2023,19557,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,SH,2024,19639,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,NE,2021,14420,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,NE,2022,14198,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,NE,2023,13741,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,NE,2024,13389,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SO,2021,74,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SO,2022,81,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SO,2023,134,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SO,2024,132,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,SZ,2021,5128,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,SZ,2022,5098,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,SZ,2023,5107,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,SZ,2024,5074,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,UR,2021,1156,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,UR,2022,1148,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,UR,2023,1077,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,UR,2024,1056,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,BE,2021,41302,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,BE,2022,41018,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,BE,2023,42092,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,BE,2024,42061,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,JU,2021,644,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,JU,2022,627,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,JU,2023,688,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,JU,2024,777,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,GL,2021,3903,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,GL,2022,3875,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,GL,2023,3819,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,GL,2024,3846,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,FR,2021,23642,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,FR,2022,25249,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,FR,2023,30075,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,FR,2024,31376,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,SH,2021,800,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,SH,2022,785,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,SH,2023,629,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,5,_T,SH,2024,602,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,AG,2021,36032,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,AG,2022,38570,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,AG,2023,42113,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,1,_T,AG,2024,45075,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZG,2021,1452,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZG,2022,1349,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZG,2023,1461,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,4,_T,ZG,2024,1452,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SH,2021,7636,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SH,2022,7443,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SH,2023,6367,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,3,_T,SH,2024,5947,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,TG,2021,66339,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,TG,2022,66836,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,TG,2023,67289,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,TG,2024,67664,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SZ,2021,179,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SZ,2022,179,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SZ,2023,135,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,7,_T,SZ,2024,127,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,AR,2021,16323,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,AR,2022,16369,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,AR,2023,16396,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,_T,_T,AR,2024,16417,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,AR,2021,8,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,AR,2022,12,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,AR,2023,15,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,9,_T,AR,2024,21,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,NW,2021,83,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,NW,2022,80,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,NW,2023,78,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,NW,2024,77,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,GL,2021,1141,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,GL,2022,1141,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,GL,2023,1488,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,GL,2024,1196,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,AI,2021,58,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,AI,2022,57,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,AI,2023,55,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,AI,2024,53,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,SO,2021,664,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,SO,2022,731,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,SO,2023,941,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,6,_T,SO,2024,1190,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,LU,2021,754,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,LU,2022,401,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,LU,2023,433,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,8,_T,LU,2024,448,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,ZG,2021,3100,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
DATAFLOW,CH1.GWS:DF_GWS_REG4(1.0.0),I,A,_T,_T,2,_T,ZG,2022,3296,2024-12-31,2025-09-22T08:30,2025-09-22T08:30,2025-09-22,A,KANT
